175,BARODA BNP PARIBAS LIQUID FUND,BARODA BNP PARIBAS LIQUID FUND,BARODA BNP PARIBAS LIQUID FUND,BARODA BNP PARIBAS LIQUID FUND
176,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - DAILY IDCW OPTION
177,1002.0849,,,07-Apr-2023 01:41:24
178,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - GROWTH OPTION
179,2599.4513,,,07-Apr-2023 01:41:24
180,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - DIRECT PLAN - WEEKLY IDCW OPTION
181,1219.7895,,,07-Apr-2023 01:41:24
182,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - DAILY IDCW OPTION
183,1001.1996,,,07-Apr-2023 01:41:24
184,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - GROWTH OPTION
185,2574.2874,,,07-Apr-2023 01:41:24
186,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION,Baroda BNP Paribas LIQUID FUND - Regular Plan - WEEKLY IDCW OPTION
187,1001.1581,,,07-Apr-2023 01:41:24
188,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option,Baroda BNP Paribas LIQUID FUND- Defunct Plan -Growth Option
189,3788.9552,,,07-Apr-2023 01:41:24
190,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option,Baroda BNP Paribas LIQUID FUND-Defunct Plan- IDCW Option
191,3126.2974,,,07-Apr-2023 01:41:24
192,Baroda BNP Paribas Overnight Fund,Baroda BNP Paribas Overnight Fund,Baroda BNP Paribas Overnight Fund,Baroda BNP Paribas Overnight Fund
193,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Daily IDCW
194,1000.0028,,,07-Apr-2023 01:41:24
195,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth,Baroda BNP Paribas Overnight Fund - Direct Plan - Growth
196,1178.7492,,,07-Apr-2023 01:41:24
197,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Direct Plan - Weekly IDCW
198,1000.6292,,,07-Apr-2023 01:41:24
199,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Greater than 3 years
200,1000.0000,,,07-Apr-2023 01:41:24
201,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed IDCW - Up to 3 years
202,1057.5810,,,07-Apr-2023 01:41:24
203,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Greater than 3 years
204,1000.0000,,,07-Apr-2023 01:41:24
205,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years,Baroda BNP Paribas Overnight Fund - Plan C - Unclaimed Redemption - Up to 3 years
206,1057.5809,,,07-Apr-2023 01:41:24
207,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Daily IDCW
208,1000.0018,,,07-Apr-2023 01:41:24
209,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth,Baroda BNP Paribas Overnight Fund - Regular Plan - Growth
210,1176.1044,,,07-Apr-2023 01:41:24
211,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW,Baroda BNP Paribas Overnight Fund - Regular Plan - Weekly IDCW
212,1000.6072,,,07-Apr-2023 01:41:24
213,Canara Robeco Mutual Fund,Canara Robeco Mutual Fund,Canara Robeco Mutual Fund,Canara Robeco Mutual Fund
214,Canara Robeco Liquid Fund,Canara Robeco Liquid Fund,Canara Robeco Liquid Fund,Canara Robeco Liquid Fund
215,CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)
216,1005.5000,,,07-Apr-2023 00:09:07
217,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION
218,2701.1502,,,07-Apr-2023 00:09:07
219,CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)
220,1933.2920,,,07-Apr-2023 00:09:07
221,CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)
222,1002.3904,,,07-Apr-2023 00:09:07
223,CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)
224,1001.0074,,,07-Apr-2023 00:09:07
225,CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)
226,1005.5000,,,07-Apr-2023 00:09:07
227,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION
228,2690.4769,,,07-Apr-2023 00:09:07
229,CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)
230,1002.3730,,,07-Apr-2023 00:09:07
231,CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment),CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)
232,1001.0020,,,07-Apr-2023 00:09:07
233,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option,Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option
234,1471.6064,,,07-Apr-2023 00:09:07
235,Canara Robeco Overnight Fund,Canara Robeco Overnight Fund,Canara Robeco Overnight Fund,Canara Robeco Overnight Fund
236,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)
237,1001.0007,,,07-Apr-2023 00:09:07
238,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - DIRECT PLAN - GROWTH OPTION
239,1161.6063,,,07-Apr-2023 00:09:07
240,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment),CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)
241,1001.0000,,,07-Apr-2023 00:09:07
242,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION,CANARA ROBECO OVERNIGHT FUND - REGULAR PLAN - GROWTH OPTION
243,1160.7414,,,07-Apr-2023 00:09:07
244,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund
245,DSP Liquidity Fund,DSP Liquidity Fund,DSP Liquidity Fund,DSP Liquidity Fund
246,DSP Liquidity Fund - Direct Plan - Growth,DSP Liquidity Fund - Direct Plan - Growth,DSP Liquidity Fund - Direct Plan - Growth,DSP Liquidity Fund - Direct Plan - Growth
247,3222.2098,,,07-Apr-2023 18:39:16
248,DSP Liquidity Fund - Direct Plan - IDCW - Daily,DSP Liquidity Fund - Direct Plan - IDCW - Daily,DSP Liquidity Fund - Direct Plan - IDCW - Daily,DSP Liquidity Fund - Direct Plan - IDCW - Daily
249,1001.1177,,,07-Apr-2023 18:39:16
250,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,DSP Liquidity Fund - Direct Plan - IDCW - Weekly,DSP Liquidity Fund - Direct Plan - IDCW - Weekly
251,1001.0806,,,07-Apr-2023 18:39:16
252,DSP Liquidity Fund - Regular Plan - Growth,DSP Liquidity Fund - Regular Plan - Growth,DSP Liquidity Fund - Regular Plan - Growth,DSP Liquidity Fund - Regular Plan - Growth
253,3192.6516,,,07-Apr-2023 18:39:16
254,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,DSP Liquidity Fund - Regular Plan - IDCW - Weekly,DSP Liquidity Fund - Regular Plan - IDCW - Weekly
255,1001.0784,,,07-Apr-2023 18:39:16
256,DSP Liquidity Fund- Regular Plan - IDCW - Daily,DSP Liquidity Fund- Regular Plan - IDCW - Daily,DSP Liquidity Fund- Regular Plan - IDCW - Daily,DSP Liquidity Fund- Regular Plan - IDCW - Daily
257,1001.1154,,,07-Apr-2023 18:39:16
258,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund
259,Edelweiss Liquid Fund,Edelweiss Liquid Fund,Edelweiss Liquid Fund,Edelweiss Liquid Fund
260,Edelweiss Liquid Fund - Direct Plan - Bonus Option,Edelweiss Liquid Fund - Direct Plan - Bonus Option,Edelweiss Liquid Fund - Direct Plan - Bonus Option,Edelweiss Liquid Fund - Direct Plan - Bonus Option
261,1692.8616,,,08-Apr-2023 12:48:53
262,Edelweiss Liquid Fund - Direct Plan - Growth Option,Edelweiss Liquid Fund - Direct Plan - Growth Option,Edelweiss Liquid Fund - Direct Plan - Growth Option,Edelweiss Liquid Fund - Direct Plan - Growth Option
263,2909.7843,,,08-Apr-2023 12:48:53
264,Edelweiss Liquid Fund - Direct Plan - IDCW Option,Edelweiss Liquid Fund - Direct Plan - IDCW Option,Edelweiss Liquid Fund - Direct Plan - IDCW Option,Edelweiss Liquid Fund - Direct Plan - IDCW Option
265,2909.7888,,,08-Apr-2023 12:48:53
266,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option,Edelweiss Liquid Fund - Direct Plan Annual - IDCW Option
267,2909.7646,,,08-Apr-2023 12:48:53
268,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option,Edelweiss Liquid Fund - Direct Plan daily - IDCW Option
269,1031.0535,,,08-Apr-2023 12:48:53
270,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Fortnightly - IDCW Option
271,2299.7196,,,08-Apr-2023 12:48:53
272,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Direct Plan Monthly - IDCW Option
273,1007.3708,,,08-Apr-2023 12:48:53
274,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option,Edelweiss Liquid Fund - Direct Plan weekly - IDCW Option
275,2174.2768,,,08-Apr-2023 12:48:53
276,Edelweiss Liquid Fund - Regular Plan - Bonus Option,Edelweiss Liquid Fund - Regular Plan - Bonus Option,Edelweiss Liquid Fund - Regular Plan - Bonus Option,Edelweiss Liquid Fund - Regular Plan - Bonus Option
277,1667.3579,,,08-Apr-2023 12:48:53
278,Edelweiss Liquid Fund - Regular Plan - Growth Option,Edelweiss Liquid Fund - Regular Plan - Growth Option,Edelweiss Liquid Fund - Regular Plan - Growth Option,Edelweiss Liquid Fund - Regular Plan - Growth Option
279,2862.6343,,,08-Apr-2023 12:48:53
280,Edelweiss Liquid Fund - Regular Plan - IDCW Option,Edelweiss Liquid Fund - Regular Plan - IDCW Option,Edelweiss Liquid Fund - Regular Plan - IDCW Option,Edelweiss Liquid Fund - Regular Plan - IDCW Option
281,2862.6369,,,08-Apr-2023 12:48:53
282,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option,Edelweiss Liquid Fund - Regular Plan Annual - IDCW Option
283,1980.6996,,,08-Apr-2023 12:48:53
284,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option,Edelweiss Liquid Fund - Regular Plan Daily - IDCW Option
285,1059.9503,,,08-Apr-2023 12:48:53
286,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Fortnightly - IDCW Option
287,2159.1144,,,08-Apr-2023 12:48:53
288,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Monthly - IDCW Option
289,1036.5634,,,08-Apr-2023 12:48:53
290,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option,Edelweiss Liquid Fund - Regular Plan Weekly - IDCW Option
291,1074.3504,,,08-Apr-2023 12:48:53
292,Edelweiss Liquid Fund - Retail Plan - Growth Option,Edelweiss Liquid Fund - Retail Plan - Growth Option,Edelweiss Liquid Fund - Retail Plan - Growth Option,Edelweiss Liquid Fund - Retail Plan - Growth Option
293,2603.3535,,,08-Apr-2023 12:48:53
294,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option,Edelweiss Liquid Fund - Retail Plan - Weekly Dividend Option
295,1231.755,,,08-Apr-2023 12:48:53
296,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option,Edelweiss Liquid Fund - Retail Plan Daily - IDCW Option
297,1056.2627,,,08-Apr-2023 12:48:53
298,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option,Edelweiss Liquid Fund - Retail Plan Monthly - IDCW Option
299,1247.2928,,,08-Apr-2023 12:48:53
300,Edelweiss Overnight Fund,Edelweiss Overnight Fund,Edelweiss Overnight Fund,Edelweiss Overnight Fund
301,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Annual - IDCW Option
302,1163.2447,,,08-Apr-2023 12:48:53
303,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Daily - IDCW Option
304,1000.0311,,,08-Apr-2023 12:48:53
305,Edelweiss Overnight Fund - Direct Plan - Growth,Edelweiss Overnight Fund - Direct Plan - Growth,Edelweiss Overnight Fund - Direct Plan - Growth,Edelweiss Overnight Fund - Direct Plan - Growth
306,1162.8312,,,08-Apr-2023 12:48:53
307,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Direct Plan - Monthly - IDCW Option
308,1059.9559,,,08-Apr-2023 12:48:53
309,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Annual - IDCW Option
310,1160.3197,,,08-Apr-2023 12:48:53
311,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Daily - IDCW Option
312,1008.1229,,,08-Apr-2023 12:48:53
313,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Fortnightly - IDCW Option
314,1097.0461,,,08-Apr-2023 12:48:53
315,Edelweiss Overnight Fund - Regular Plan - Growth,Edelweiss Overnight Fund - Regular Plan - Growth,Edelweiss Overnight Fund - Regular Plan - Growth,Edelweiss Overnight Fund - Regular Plan - Growth
316,1160.3196,,,08-Apr-2023 12:48:53
317,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Monthly - IDCW Option
318,1005.9339,,,08-Apr-2023 12:48:53
319,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option,Edelweiss Overnight Fund - Regular Plan - Weekly - IDCW Option
320,1016.3104,,,08-Apr-2023 12:48:53
321,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Above 3 years
322,1000,,,08-Apr-2023 12:48:53
323,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed IDCW Plan - Upto 3 years
324,1063.9264,,,08-Apr-2023 12:48:53
325,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Above 3 years
326,1000,,,08-Apr-2023 12:48:53
327,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years,Edelweiss Overnight Fund - Unclaimed Redemption Plan - Upto 3 years
328,1063.9265,,,08-Apr-2023 12:48:53
329,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund
330,Franklin India Liquid Fund,Franklin India Liquid Fund,Franklin India Liquid Fund,Franklin India Liquid Fund
331,Franklin India Liquid Fund - Regular Plan - Growth,Franklin India Liquid Fund - Regular Plan - Growth,Franklin India Liquid Fund - Regular Plan - Growth,Franklin India Liquid Fund - Regular Plan - Growth
332,5136.1035,,,07-Apr-2023 17:19:32
333,Franklin India Liquid Fund - Super Instittutional - Direct - Growth,Franklin India Liquid Fund - Super Instittutional - Direct - Growth,Franklin India Liquid Fund - Super Instittutional - Direct - Growth,Franklin India Liquid Fund - Super Instittutional - Direct - Growth
